"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"405",70,5,12155,1,1,2,1,1,1,1,24,1,1,1,1,6,8,1925,1950,1,1,3,6,2,2,1,3,2,1,1,5,156,1,0,516,672,1,3,2,1,810,672,0,1482,0,0,2,0,4,1,4,7,1,0,1,2,2,1,400,1,1,3,0,0,254,0,0,0,1,1,1,0,3,2008,1,1,140000
"406",50,2,7758,1,1,1,1,1,3,1,14,1,1,1,3,7,4,1931,1950,1,1,10,9,1,2,3,1,2,1,1,7,224,1,0,816,1040,1,1,1,2,1226,592,0,1818,0,0,1,1,4,1,2,7,1,2,2,2,2,1,240,1,1,1,0,0,0,0,184,0,1,1,1,0,6,2007,1,1,169500
"407",60,1,10316,1,1,2,1,1,1,1,1,1,1,1,1,7,5,2000,2000,1,1,1,1,2,1,1,1,1,1,1,1,735,1,0,257,992,1,1,1,1,992,873,0,1865,1,0,2,1,3,1,1,7,1,1,2,1,1,3,839,1,1,1,0,184,0,0,0,0,1,1,1,0,6,2008,1,1,235000
"408",20,1,14977,1,1,2,1,1,1,1,11,1,1,1,2,8,5,2006,2007,1,1,1,1,1,1,1,1,3,1,2,1,1350,1,0,626,1976,1,1,1,1,1976,0,0,1976,1,0,2,0,2,1,1,7,1,1,5,1,1,3,908,1,1,1,250,63,0,0,0,0,1,1,1,0,7,2007,2,3,440000
"409",50,1,10410,1,1,1,1,1,1,1,8,1,1,1,3,5,7,1916,1987,1,1,4,4,2,2,1,2,5,1,1,3,0,1,0,660,660,1,1,1,1,808,704,144,1656,0,0,2,1,3,1,2,8,4,0,1,2,2,1,180,2,2,2,0,0,0,140,0,0,1,2,1,0,8,2009,1,1,135000
"410",20,1,8250,1,1,1,1,1,1,1,10,2,1,1,2,5,5,1968,1968,2,1,4,4,2,2,1,2,2,1,1,5,250,6,492,210,952,1,1,1,1,1211,0,0,1211,0,0,1,0,3,1,2,5,1,1,2,1,2,1,322,1,1,1,0,63,0,0,0,0,1,1,1,0,8,2008,1,1,134000
"411",60,1,11404,1,1,2,1,1,1,1,1,1,1,1,1,7,5,1998,1999,1,1,1,1,1,1,1,1,1,1,4,2,252,1,0,901,1153,1,1,1,1,1153,878,0,2031,0,0,2,1,3,1,1,8,1,1,2,1,3,2,541,1,1,1,192,84,0,0,0,0,1,1,1,0,7,2008,1,1,222500
"412",20,1,35133,2,1,1,1,1,1,2,17,1,1,1,2,5,4,1963,1963,2,1,2,2,1,2,1,2,2,1,2,4,1159,1,0,413,1572,1,2,1,1,1572,0,0,1572,1,0,1,1,3,1,2,5,1,2,2,7,1,3,995,1,1,1,0,263,0,0,263,0,1,1,1,0,5,2007,1,1,186700
"413",90,1,9842,1,1,1,1,1,2,1,12,1,1,3,2,4,5,1962,1962,1,1,4,4,2,2,1,5,4,3,5,6,0,3,0,0,0,1,3,1,1,1224,0,0,1224,0,0,2,0,2,2,2,6,1,0,1,4,2,2,462,1,1,1,0,0,0,0,0,0,1,1,1,0,3,2007,1,1,101800
"414",80,1,9967,1,1,2,1,1,1,1,18,1,1,1,6,7,5,2000,2000,1,1,1,1,2,2,1,1,1,1,1,3,0,1,0,384,384,1,1,1,1,774,656,0,1430,0,0,2,1,3,1,2,8,1,1,2,3,1,2,400,1,1,1,100,0,0,0,0,0,1,1,1,0,12,2007,1,1,170000
"415",30,1,5350,1,1,2,1,1,1,1,9,1,1,1,2,3,2,1940,1966,1,1,3,5,2,2,4,2,2,1,1,3,0,1,0,728,728,1,1,1,1,1306,0,0,1306,0,0,1,0,3,1,4,6,5,0,1,5,4,0,0,4,3,1,263,0,0,0,0,0,1,3,2,450,5,2010,1,1,76500
"416",60,1,10382,1,1,2,1,1,3,1,7,3,1,1,1,7,6,1973,1973,1,1,4,4,3,2,1,2,1,1,3,2,859,2,32,216,1107,1,1,1,1,1107,983,0,2090,1,0,2,1,3,1,2,7,1,2,2,1,1,2,484,1,1,1,235,204,228,0,0,0,1,1,2,350,11,2009,1,1,200000
"417",60,1,28698,1,1,3,3,1,4,3,20,1,1,1,1,5,5,1967,1967,5,6,8,5,2,2,1,1,2,2,2,7,249,4,764,0,1013,1,3,1,1,1160,966,0,2126,0,1,2,1,3,1,2,7,4,0,1,1,3,2,538,1,1,1,486,0,0,0,225,0,1,1,1,0,6,2009,1,2,185000
"418",60,1,14260,1,1,2,1,1,2,1,4,1,1,1,1,8,5,2000,2000,1,1,1,1,1,1,1,1,1,1,4,1,655,1,0,490,1145,1,1,1,1,1145,1053,0,2198,1,0,2,1,4,1,1,9,1,1,2,1,1,3,836,1,1,1,192,84,0,0,0,0,1,1,1,0,12,2008,1,1,250000
"419",60,1,11198,1,1,2,1,1,1,1,19,1,1,1,1,9,5,2005,2007,2,1,1,1,1,1,1,1,1,2,1,3,0,1,0,1122,1122,1,1,1,1,1134,1370,0,2504,0,0,2,1,4,1,3,11,1,1,3,3,3,3,656,1,1,1,144,39,0,0,0,0,1,1,1,0,6,2008,1,1,325000
"420",50,1,9600,1,1,2,4,1,1,1,3,1,1,1,3,5,7,1940,1950,1,1,2,2,2,1,2,3,2,4,1,4,428,1,0,300,728,1,1,1,1,976,332,0,1308,1,0,1,1,2,1,2,7,4,2,2,2,2,1,256,1,1,1,0,70,0,0,0,0,1,1,1,0,6,2009,1,1,160000
"421",60,1,8738,1,1,2,1,1,1,1,18,1,1,1,1,7,5,1999,1999,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,975,975,1,1,1,1,1005,1286,0,2291,0,0,2,1,4,1,1,8,1,1,2,3,3,2,429,1,1,1,192,0,0,0,0,0,1,1,1,0,2,2006,1,1,230000
"422",60,1,11645,1,1,2,1,1,3,1,1,1,1,1,1,7,5,2004,2004,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,860,860,1,1,1,1,860,860,0,1720,0,0,2,1,3,1,1,7,1,0,1,1,1,2,565,1,1,1,0,70,0,0,0,0,1,1,1,0,8,2006,1,1,196500
"423",20,1,9450,1,1,1,2,1,1,2,16,1,1,1,2,4,5,1954,1954,1,1,2,2,2,2,1,2,2,1,1,7,552,1,0,342,894,1,1,1,1,894,0,0,894,0,0,1,0,3,1,2,5,1,0,1,2,2,2,400,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2007,1,2,110000
"424",20,1,20781,1,1,3,1,1,4,1,7,3,1,1,2,7,7,1968,2003,2,1,5,4,2,2,1,2,2,1,1,5,297,5,68,1203,1568,1,3,1,1,2156,0,0,2156,0,0,2,0,3,1,2,9,1,1,3,1,1,2,508,3,1,1,0,80,0,290,0,0,1,1,1,0,6,2006,1,1,262500
"425",70,1,7200,1,1,1,4,1,1,2,3,1,1,1,1,7,6,1931,2000,1,1,10,3,2,2,3,3,1,1,1,3,0,1,0,776,776,1,3,1,1,851,651,0,1502,0,0,1,1,3,1,2,6,1,1,3,1,1,1,270,1,1,3,0,0,112,0,0,0,1,2,1,0,2,2008,1,1,149000
"426",20,1,8414,1,1,1,1,1,1,1,10,1,1,1,2,6,8,1963,2003,2,1,4,4,2,2,1,2,2,1,1,1,663,1,0,396,1059,1,3,1,1,1068,0,0,1068,0,1,1,0,3,1,2,6,1,0,1,1,1,1,264,1,1,1,192,0,0,0,0,0,1,2,1,0,2,2006,1,1,154500
"427",60,1,12046,1,1,2,1,1,1,1,7,1,1,1,1,6,6,1976,1976,1,1,8,5,1,2,1,2,2,1,1,7,156,1,0,692,848,1,3,1,1,1118,912,0,2030,0,0,2,1,4,1,1,8,1,1,2,1,3,2,551,1,1,1,0,224,0,0,0,0,1,1,1,0,6,2007,1,1,195000
"428",60,1,16770,1,1,3,1,1,4,1,4,1,1,1,1,7,5,1998,1998,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,1195,1195,1,2,1,1,1195,644,0,1839,0,0,2,1,4,1,2,7,1,0,1,1,3,2,486,1,1,1,0,81,0,0,0,0,1,1,1,0,6,2010,1,1,221000
"429",120,1,6820,1,1,2,1,1,3,1,19,1,1,4,2,8,5,1985,1985,1,1,4,4,2,1,1,1,1,1,4,1,368,2,1120,0,1488,1,3,1,1,1502,0,0,1502,1,0,1,1,1,1,1,4,1,0,1,1,1,2,528,1,1,1,0,54,0,0,140,0,1,1,1,0,6,2010,1,1,212000
"430",60,1,9084,1,1,2,1,1,1,1,18,1,1,1,1,7,5,1998,1998,2,1,1,1,2,2,1,1,1,1,1,3,0,1,0,935,935,1,2,1,1,955,677,0,1632,0,0,2,1,3,1,2,8,1,1,2,1,3,2,462,1,1,1,0,28,0,0,0,0,1,1,1,0,6,2006,1,1,176500
"431",20,1,7390,1,1,2,1,1,1,1,12,1,1,1,2,5,7,1955,1955,2,1,3,6,1,2,1,2,2,1,1,2,902,1,0,196,1098,1,3,1,1,1098,0,0,1098,1,0,1,0,3,1,2,6,1,0,1,1,2,1,260,1,1,1,0,0,0,0,0,0,1,1,1,0,7,2008,1,1,135000
"432",20,4,7862,1,1,2,1,1,1,1,6,1,1,1,2,6,5,2009,2009,1,1,1,1,2,1,1,1,1,1,1,1,27,1,0,1191,1218,1,1,1,1,1218,0,0,1218,0,0,2,0,2,1,1,4,1,0,1,1,3,2,676,1,1,1,0,102,0,0,0,0,1,1,1,0,9,2009,2,3,208300
"433",20,1,14781,1,1,3,1,1,4,1,1,1,1,1,2,8,5,2001,2002,2,1,1,1,1,1,1,1,1,1,2,3,0,1,0,1753,1753,1,1,1,1,1787,0,0,1787,0,0,2,0,3,1,1,7,1,1,2,1,1,3,748,1,1,1,198,150,0,0,0,0,1,1,1,0,8,2006,1,1,275000
"434",70,1,7200,1,1,1,1,1,1,1,24,2,1,1,1,7,9,1936,2007,1,1,3,6,2,1,2,1,1,2,1,2,350,2,210,0,560,1,1,1,1,575,560,0,1135,1,0,1,0,3,1,1,6,1,0,1,2,1,2,576,1,1,1,256,0,0,0,0,0,1,2,1,0,4,2009,1,1,155000
"435",60,1,10261,1,1,2,1,1,1,1,18,1,1,1,1,6,5,2000,2000,1,1,1,1,1,2,1,1,1,1,1,3,0,1,0,936,936,1,1,1,1,962,830,0,1792,1,0,2,1,3,1,2,8,1,1,2,1,3,2,451,1,1,1,0,0,0,0,0,0,1,1,1,0,5,2008,1,1,186500
"436",70,2,6155,1,1,2,1,1,5,1,9,6,4,1,1,6,8,1920,1999,1,1,3,6,2,2,1,3,5,4,3,3,0,1,0,611,611,1,1,1,1,751,611,0,1362,0,0,2,0,3,1,2,6,1,0,1,2,3,2,502,1,2,1,0,0,84,0,0,0,1,1,1,0,6,2008,1,1,128000
"437",60,1,20431,1,1,3,1,1,1,1,11,1,1,1,1,9,5,2005,2006,2,1,7,7,1,3,1,1,3,1,1,1,1410,1,0,438,1848,1,1,1,1,1848,880,0,2728,1,0,2,1,4,1,3,10,1,2,5,1,3,3,706,1,1,1,0,0,0,0,0,0,1,1,1,0,4,2006,2,3,437154
"438",60,1,10421,1,1,1,1,1,1,1,7,1,1,1,1,7,5,1988,1988,1,1,4,4,1,2,1,2,1,1,1,1,394,1,0,586,980,1,3,1,1,980,734,0,1714,0,0,2,1,3,1,2,7,1,1,2,1,2,2,496,1,1,1,228,66,156,0,0,0,1,2,2,500,3,2010,1,1,196500
"439",60,1,10625,1,1,1,1,1,1,1,11,1,1,1,1,7,5,2003,2004,1,1,1,1,1,1,1,1,1,1,1,1,866,1,0,132,998,1,1,1,1,1006,1040,0,2046,1,0,2,1,3,1,1,8,1,1,3,3,1,3,871,1,1,1,320,62,0,0,0,0,1,1,1,0,8,2008,1,1,284000
"440",20,1,8314,1,1,1,1,1,3,1,5,1,1,1,2,5,7,1982,1982,1,1,4,12,2,2,1,2,2,1,2,2,546,1,0,270,816,1,3,1,1,816,0,0,816,0,0,1,0,2,1,2,5,1,0,1,1,2,1,264,1,1,1,168,0,0,0,0,0,1,1,1,0,6,2007,1,1,124500
"441",20,1,10000,1,1,2,1,1,3,1,12,1,1,1,2,6,6,1962,1962,2,1,3,6,1,2,1,2,2,1,1,3,0,1,0,1116,1116,1,3,1,1,1116,0,0,1116,0,0,1,1,3,1,2,5,1,0,1,1,2,2,440,1,1,1,0,0,0,0,385,0,1,1,1,0,2,2010,1,1,160000
"442",60,1,9938,1,1,1,1,1,1,1,13,1,1,1,1,7,5,1993,1994,1,1,2,2,1,1,1,1,1,1,1,1,750,1,0,300,1050,1,1,1,1,1062,887,0,1949,1,0,2,1,3,1,1,8,1,1,2,1,3,2,574,1,1,1,156,90,0,0,0,0,1,4,1,0,6,2010,1,1,236000
"443",120,5,4060,1,1,1,1,1,1,1,12,1,1,4,2,6,5,1998,1999,1,1,2,2,2,1,1,1,1,1,1,1,266,1,0,1139,1405,1,1,1,1,1337,0,0,1337,1,0,2,0,2,1,1,5,1,0,1,1,3,2,511,1,1,1,144,68,0,0,0,0,1,1,1,0,8,2008,3,2,181000
"444",20,1,9236,1,1,2,1,1,1,1,1,1,1,1,2,6,5,1997,1997,1,1,1,1,2,2,2,1,1,1,2,1,1200,1,0,279,1479,1,1,1,1,1494,0,0,1494,1,0,2,0,3,1,1,6,1,0,1,1,1,2,576,1,1,1,168,27,0,0,0,0,1,1,1,0,7,2006,1,1,217000
"445",50,2,6240,1,1,1,1,1,1,1,9,1,1,1,3,5,7,1930,1992,1,1,2,2,2,2,1,1,2,1,1,3,0,1,0,1078,1078,1,3,1,1,1128,445,0,1573,0,0,2,0,3,1,2,8,1,1,3,2,2,2,360,1,1,3,0,0,0,0,0,0,1,1,1,0,6,2008,1,1,162900
"446",160,1,2280,1,1,1,1,1,2,1,21,1,1,5,1,6,6,1976,1976,1,1,8,11,2,2,1,2,1,1,1,2,566,1,0,289,855,1,3,1,1,855,601,0,1456,0,0,2,1,3,1,2,7,1,1,2,1,2,2,440,1,1,1,87,0,0,0,0,0,1,1,1,0,7,2009,1,1,148500
"447",190,2,4456,1,1,1,1,1,1,1,8,1,1,2,1,4,5,1920,2008,1,1,2,2,2,2,1,3,2,1,1,3,0,1,0,736,736,1,2,1,1,736,716,0,1452,0,0,2,0,2,3,2,8,1,0,1,5,4,0,0,4,3,2,0,0,102,0,0,0,1,1,1,0,6,2009,2,3,113000
"448",20,1,10357,1,1,2,1,1,3,1,13,2,1,1,2,7,5,1990,1991,2,1,4,4,2,1,1,1,1,1,3,1,738,1,0,172,910,1,2,1,1,1442,0,0,1442,1,0,2,0,3,1,1,6,1,1,2,1,3,2,719,1,1,1,0,244,0,0,0,0,1,1,1,0,5,2007,1,1,179900
"449",60,4,7399,1,3,2,1,1,1,1,6,1,1,1,1,7,5,1997,1998,2,1,1,1,1,1,1,1,1,1,1,5,649,1,0,326,975,1,1,1,1,975,975,0,1950,0,0,2,1,3,1,1,7,1,1,2,2,1,2,576,1,1,1,0,10,0,0,198,0,1,1,1,0,6,2007,1,1,239000
"450",30,2,6240,1,2,1,1,1,1,1,14,1,1,1,3,4,5,1925,1950,1,1,2,2,2,2,1,2,2,1,1,5,152,1,0,628,780,1,3,1,3,848,0,360,1208,0,0,1,0,2,1,2,5,1,0,1,2,2,2,539,1,1,1,0,23,112,0,0,0,1,1,1,0,1,2009,1,1,103000
"451",70,2,9000,1,1,1,1,1,1,1,8,4,1,1,1,7,9,1920,1988,2,1,1,1,2,2,2,1,2,1,1,2,624,1,0,26,650,1,1,1,1,832,650,0,1482,0,1,1,0,3,1,2,7,1,0,1,2,2,2,324,1,1,1,0,0,0,0,0,0,1,1,1,0,7,2009,1,1,143000
"452",70,1,7588,1,1,1,1,1,1,1,3,1,1,1,1,7,6,1920,1950,1,1,10,9,2,2,1,3,5,1,1,7,352,1,0,441,793,1,2,1,1,901,901,0,1802,0,0,1,1,4,1,2,9,1,1,3,2,2,1,216,2,1,1,0,0,40,0,0,0,1,1,1,0,7,2006,1,1,200100
"453",120,1,10846,1,1,2,1,1,4,1,2,1,1,4,2,8,5,1993,1993,1,1,5,8,2,1,1,1,1,1,2,1,1619,1,0,100,1719,1,1,1,1,1719,0,0,1719,2,0,1,1,1,1,1,6,1,2,3,1,3,2,473,1,1,1,122,30,0,0,0,0,1,1,1,0,5,2008,8,1,324000
"454",20,1,10197,1,1,2,1,1,1,1,12,1,1,1,2,6,5,1961,1961,1,1,6,3,4,2,1,2,2,1,1,2,288,5,374,700,1362,1,3,1,1,1362,0,0,1362,1,0,1,1,3,1,2,6,1,1,2,1,2,2,504,1,1,1,0,20,0,0,0,0,1,1,1,0,6,2008,3,1,163000
"455",60,1,15426,1,1,2,1,1,1,1,1,1,1,1,1,6,5,1997,1997,1,1,1,1,2,2,1,1,1,1,1,1,821,1,0,107,928,1,1,1,1,928,836,0,1764,1,0,2,1,3,1,1,7,1,0,1,1,1,2,470,1,1,1,276,99,0,0,0,0,1,2,1,0,8,2009,1,1,231500
"456",120,1,4920,1,1,1,1,1,1,1,19,1,1,4,2,8,5,2001,2001,1,1,7,7,2,1,1,1,1,1,3,1,616,1,0,722,1338,1,1,1,1,1338,0,0,1338,1,0,2,0,2,1,1,6,1,0,1,1,3,2,582,1,1,1,0,0,170,0,0,0,1,1,1,0,4,2010,1,1,213500
"457",60,1,11317,1,1,1,1,1,1,1,1,1,1,1,1,7,5,2003,2003,1,1,1,1,1,1,1,1,1,1,1,3,0,1,0,840,840,1,1,1,1,840,828,0,1668,0,0,2,1,3,1,1,8,1,0,1,1,1,2,500,1,1,1,144,68,0,0,0,0,1,1,1,0,9,2007,1,1,180000
"458",30,1,4280,1,1,1,1,1,1,1,3,1,1,1,2,5,6,1913,2002,1,1,6,9,2,2,1,1,2,1,1,7,365,1,0,75,440,1,3,2,1,694,0,0,694,0,0,1,0,2,1,1,4,1,1,3,2,2,1,352,3,1,3,0,0,34,0,0,0,1,2,1,0,3,2007,1,1,90350
"459",70,1,22420,1,1,2,1,1,1,1,3,2,1,1,1,6,6,1918,1950,2,1,3,9,2,2,1,3,1,1,1,5,1128,1,0,242,1370,2,3,2,3,1370,1254,0,2624,1,0,2,1,4,1,2,10,1,1,3,2,2,3,864,1,1,2,0,0,0,0,0,0,1,1,1,0,11,2007,1,1,239000
"460",20,1,9204,1,1,1,1,1,1,1,12,1,1,1,2,5,5,1963,1963,1,1,4,4,2,2,1,2,2,1,1,5,25,5,872,247,1144,1,3,1,1,1144,0,0,1144,1,0,1,1,3,1,2,6,1,0,1,2,2,1,336,1,1,1,0,88,0,0,0,0,1,1,1,0,8,2008,3,1,124000
"461",20,1,8089,1,1,1,4,1,1,1,19,1,1,1,2,8,6,2007,2007,1,1,2,2,1,1,1,1,1,1,4,1,945,1,0,474,1419,1,1,1,1,1419,0,0,1419,1,0,2,0,2,1,1,7,1,1,3,1,1,2,567,1,1,1,140,0,0,0,0,0,1,1,1,0,10,2007,2,3,392000
"462",60,4,10207,1,1,1,1,1,1,1,6,1,1,1,1,7,6,2007,2007,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,874,874,1,1,1,1,874,887,0,1761,0,0,3,0,3,1,1,7,1,0,1,1,3,2,578,1,1,1,144,105,0,0,0,0,1,1,1,0,8,2007,2,3,227875
"463",60,1,9179,1,1,2,1,1,1,1,1,1,1,1,1,7,5,1999,1999,1,1,1,1,1,1,1,1,1,1,1,1,633,1,0,240,873,1,1,1,1,882,908,0,1790,1,0,2,1,3,1,1,7,1,0,1,1,1,2,588,1,1,1,0,88,0,0,0,0,1,1,1,0,6,2008,1,2,193000
"464",60,1,8755,1,1,2,1,1,2,1,18,6,1,1,1,7,5,1999,1999,1,1,1,1,1,1,1,1,1,1,1,2,772,1,0,220,992,1,1,1,1,1022,1038,0,2060,1,0,2,1,3,1,1,8,1,1,2,3,1,2,390,1,1,1,0,0,0,168,0,0,1,4,1,0,6,2009,1,1,214000
"465",60,1,9120,1,1,1,1,1,1,1,7,1,1,1,1,6,6,1974,1974,2,1,4,4,1,1,1,2,2,1,1,2,442,1,0,459,901,1,3,1,1,943,933,0,1876,0,0,2,1,4,1,1,8,1,1,2,1,1,2,540,3,1,1,0,69,0,0,0,0,1,1,1,0,7,2008,1,1,185000
"466",90,1,11643,1,1,1,1,1,1,1,12,4,1,3,1,5,5,1969,1969,1,1,2,2,1,2,1,2,2,1,1,7,500,1,0,748,1248,1,3,1,1,1338,1296,0,2634,1,1,2,2,6,2,2,12,1,0,1,2,2,4,968,1,1,1,0,0,0,0,0,0,1,1,1,0,8,2009,1,1,200000
"467",20,1,8125,1,1,1,1,1,1,1,1,1,1,1,2,7,5,2002,2002,1,1,1,1,3,1,1,1,1,1,1,1,986,1,0,668,1654,1,1,1,1,1654,0,0,1654,1,0,2,0,3,1,1,6,1,0,1,1,2,3,900,1,1,1,0,136,0,0,0,0,1,1,1,0,2,2006,1,1,230000
"468",90,1,12900,1,1,1,1,1,1,1,10,2,1,3,5,4,4,1969,1969,1,1,8,5,2,2,1,2,1,1,4,1,1198,1,0,0,1198,1,3,1,1,1258,0,0,1258,2,0,0,2,0,2,2,6,1,0,1,4,2,2,400,2,1,1,120,0,0,0,0,0,1,1,1,0,1,2008,1,5,108959
"469",50,1,5400,1,1,1,1,1,3,1,8,4,1,1,3,4,6,1920,1950,1,1,15,16,2,4,1,1,2,1,1,2,315,5,105,420,840,1,1,1,1,840,534,0,1374,0,0,1,0,2,1,2,6,1,0,1,2,3,1,338,1,1,1,0,0,198,0,0,0,1,1,1,0,10,2009,1,1,105000
"470",20,1,10452,1,1,2,1,1,1,1,16,1,1,1,2,6,5,1953,1953,2,1,3,6,3,2,1,2,2,1,3,4,500,1,0,594,1094,1,1,1,1,1094,0,0,1094,0,0,1,0,3,1,2,5,1,2,3,1,1,2,495,1,1,1,0,0,0,0,287,0,1,1,1,0,6,2008,1,1,155000
"471",20,1,8899,1,1,2,1,1,1,1,18,1,1,1,2,7,5,2007,2007,1,1,1,1,2,1,1,1,1,1,4,1,24,1,0,1316,1340,1,1,1,1,1340,0,0,1340,0,0,2,0,3,1,1,6,1,0,1,1,3,2,396,1,1,1,100,30,0,0,0,0,1,1,1,0,8,2007,2,3,181134
"472",75,2,18386,1,1,1,1,1,1,1,8,1,1,1,8,7,9,1880,2002,1,1,7,7,2,2,1,3,2,1,1,3,0,1,0,1470,1470,1,1,1,1,1675,1818,0,3493,0,0,3,0,3,1,1,10,1,1,5,1,2,3,870,1,1,1,302,0,0,0,0,0,1,1,1,0,5,2008,1,1,295000
"473",60,1,7861,1,1,2,1,1,1,1,18,1,1,1,1,6,5,2002,2003,1,1,1,1,2,1,1,1,1,1,1,1,457,1,0,326,783,1,1,1,1,807,702,0,1509,1,0,2,1,3,1,1,7,1,1,3,1,3,2,393,1,1,1,100,75,0,0,0,0,1,1,1,0,6,2006,1,1,183200
"474",85,1,7838,1,1,1,1,1,1,1,12,1,1,1,5,5,5,1967,1967,1,1,4,4,2,2,1,2,2,1,4,2,769,1,0,95,864,1,3,1,1,900,0,0,900,1,0,1,0,3,1,2,6,1,1,6,1,1,1,288,1,1,1,175,144,0,0,0,0,1,5,1,0,12,2006,1,1,123000
"475",20,1,16285,1,1,3,1,1,1,1,1,1,1,1,2,7,5,2001,2002,1,1,1,1,2,1,1,1,1,1,1,3,0,1,0,1413,1413,1,1,1,1,1430,0,0,1430,0,0,2,0,3,1,1,6,1,0,1,1,1,2,605,1,1,1,0,33,0,0,0,0,1,1,1,0,6,2009,1,1,187100
"476",20,1,12378,1,1,2,1,1,1,1,11,1,1,1,2,9,5,2003,2004,1,1,1,1,2,1,1,1,3,1,2,1,1274,1,0,622,1896,1,1,1,1,1944,0,0,1944,1,0,2,0,3,1,3,8,1,3,5,1,3,3,708,1,1,1,208,175,0,0,0,0,1,1,1,0,11,2006,1,1,360000
"477",20,1,10437,1,1,2,1,1,1,1,4,1,1,1,2,8,6,1995,1995,2,1,2,2,1,1,2,1,1,1,2,1,1696,1,0,413,2109,1,1,1,1,2113,0,0,2113,1,0,2,1,2,1,1,7,1,1,2,1,3,3,839,1,1,1,236,46,0,0,0,0,1,1,1,0,8,2008,1,1,350000
"478",45,5,9000,1,1,1,1,1,3,1,13,1,1,1,4,6,3,1928,1950,1,1,3,6,2,2,1,3,5,4,1,3,0,1,0,784,784,1,3,2,3,784,0,0,784,0,0,1,0,2,1,2,5,1,0,1,2,2,2,360,2,2,2,0,0,91,0,0,0,1,1,1,0,10,2009,1,1,76000
"479",180,2,1533,1,1,1,1,1,1,1,15,1,1,5,5,5,7,1970,1970,1,1,7,7,2,2,1,2,1,1,4,1,553,1,0,77,630,1,1,1,1,630,0,0,630,1,0,1,0,1,1,3,3,1,0,1,5,4,0,0,4,3,1,0,0,0,0,0,0,1,1,1,0,8,2006,1,2,92000
"480",30,1,25339,1,1,1,1,1,1,1,10,1,1,1,2,5,7,1918,2007,1,1,3,6,2,2,2,3,2,1,1,3,0,1,0,816,816,1,1,1,1,1416,0,0,1416,0,0,2,0,3,1,1,7,1,0,1,1,2,2,576,1,1,2,0,0,112,0,0,0,1,1,1,0,8,2007,1,1,112000
"481",20,3,8712,2,1,1,2,1,1,2,14,1,1,1,2,5,5,1952,1952,2,1,3,6,2,4,1,2,2,1,4,3,0,1,0,540,540,1,3,2,3,1044,0,0,1044,0,0,1,0,2,1,4,4,1,0,1,6,2,2,504,1,1,2,0,0,0,0,0,0,1,1,2,54,6,2010,1,5,55993
"482",20,1,11457,1,1,2,1,1,3,1,17,1,1,1,2,6,5,1988,1988,1,1,4,4,2,2,1,2,1,1,3,1,1005,1,0,387,1392,1,3,1,1,1412,0,0,1412,1,0,2,0,3,1,1,6,1,1,2,1,2,2,576,1,1,1,0,0,169,0,0,0,1,1,1,0,3,2009,1,1,175000
"483",20,1,7800,1,1,1,1,1,1,1,10,1,1,1,2,5,7,1967,2004,2,1,4,4,1,2,1,1,2,1,1,2,450,1,0,414,864,1,1,1,1,899,0,0,899,0,0,1,0,3,1,1,5,1,0,1,1,3,1,288,1,1,1,64,0,0,0,0,0,1,2,1,0,6,2009,1,1,130000
"484",80,1,9590,1,1,2,1,1,3,1,17,1,1,1,6,7,5,2003,2003,1,1,1,1,1,1,1,1,3,1,4,1,786,1,0,82,868,1,1,1,1,1146,0,0,1146,1,0,2,0,3,1,1,6,1,1,3,1,3,2,438,1,1,1,160,22,0,0,0,0,1,1,1,0,5,2007,1,1,187500
"485",20,1,7700,1,1,1,1,1,3,1,1,1,1,1,2,5,5,1972,1972,1,1,1,1,2,2,1,2,2,1,1,7,138,5,468,276,882,1,3,1,1,882,0,0,882,1,0,1,0,3,1,2,5,1,0,1,2,2,2,461,1,1,1,96,0,0,0,0,0,1,2,1,0,3,2007,1,1,112500
